frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate_confidence,mx1,my1,mx2,my2,license_plate_text
1697,car,0.73,61,1435,321,1516,384,,,,,,
1697,car,0.52,49,1511,312,1569,383,,,,,,
1698,car,0.91,53,1543,256,1920,793,,,,,,
1698,car,0.86,56,934,296,1117,430,,,,,,
1698,car,0.67,59,1146,307,1209,358,,,,,,
1698,car,0.58,60,1343,322,1385,353,,,,,,
1698,car,0.71,61,1435,321,1517,384,,,,,,
1698,car,0.43,49,1511,312,1571,383,,,,,,
1699,car,0.93,53,1569,255,1920,777,,,,,,
1699,car,0.81,56,925,296,1111,432,,,,,,
1699,car,0.7,59,1145,306,1209,358,,,,,,
1699,car,0.59,60,1343,322,1384,352,,,,,,
1699,car,0.72,61,1435,321,1517,385,,,,,,
1699,car,0.39,49,1511,312,1571,383,,,,,,
1700,car,0.9,53,1599,253,1920,769,,,,,,
1700,car,0.85,56,917,294,1106,436,,,,,,
1700,car,0.71,59,1144,306,1208,359,,,,,,
1700,car,0.59,60,1343,322,1384,352,,,,,,
1700,car,0.72,61,1434,321,1517,384,,,,,,
1700,car,0.3,49,1511,312,1570,383,,,,,,
1701,car,0.89,53,1634,254,1920,763,,,,,,
1701,car,0.83,56,906,294,1103,439,,,,,,
1701,car,0.7,59,1144,306,1208,359,,,,,,
1701,car,0.58,60,1343,322,1384,352,,,,,,
1701,car,0.72,61,1434,321,1517,384,,,,,,
1701,car,0.3,49,1511,312,1570,383,,,,,,
1702,car,0.85,53,1672,252,1920,761,,,,,,
1702,car,0.86,56,897,293,1099,442,,,,,,
1702,car,0.68,59,1143,306,1208,359,,,,,,
1702,car,0.55,60,1343,322,1383,352,,,,,,
1702,car,0.71,61,1434,321,1516,384,,,,,,
1702,car,0.29,49,1512,312,1570,382,,,,,,
1703,car,0.81,53,1717,248,1920,773,,,,,,
1703,car,0.89,56,887,292,1094,446,,,,,,
1703,car,0.63,59,1142,306,1208,360,,,,,,
1703,car,0.54,60,1343,322,1383,352,,,,,,
1703,car,0.71,61,1433,321,1516,383,,,,,,
1703,car,0.28,49,1511,311,1570,382,,,,,,
1704,car,0.58,53,1761,259,1920,798,,,,,,
1704,car,0.85,56,876,292,1089,450,,,,,,
1704,car,0.67,59,1141,306,1210,361,,,,,,
1704,car,0.57,60,1343,322,1382,352,,,,,,
1704,car,0.71,61,1433,321,1515,383,,,,,,
1704,car,0.31,49,1511,312,1570,382,,,,,,
1704,person,0.7,57,1762,318,1800,412,,,,,,
1705,motorbike,0.45,53,1817,306,1920,811,,,,,,
1705,car,0.89,56,864,292,1086,454,,,,,,
1705,car,0.65,59,1141,306,1211,362,,,,,,
1705,car,0.57,60,1343,322,1383,352,,,,,,
1705,car,0.72,61,1433,321,1515,383,,,,,,
1705,car,0.27,49,1512,312,1570,382,,,,,,
1705,person,0.78,57,1763,319,1800,414,,,,,,
1706,car,0.87,56,851,292,1082,458,,,,,,
1706,car,0.65,59,1141,306,1211,362,,,,,,
1706,car,0.56,60,1343,322,1384,352,,,,,,
1706,car,0.72,61,1433,321,1515,383,,,,,,
1706,car,0.26,49,1512,312,1570,382,,,,,,
1706,person,0.77,57,1764,319,1802,413,,,,,,
1707,car,0.91,56,836,291,1076,463,,,,,,
1707,car,0.66,59,1141,306,1212,363,,,,,,
1707,car,0.57,60,1343,322,1383,352,,,,,,
1707,car,0.72,61,1433,321,1515,383,,,,,,
1707,car,0.24,49,1512,313,1569,382,,,,,,
1707,person,0.73,57,1764,319,1802,412,,,,,,
1708,car,0.91,56,821,291,1070,468,,,,,,
1708,car,0.65,59,1141,306,1212,364,,,,,,
1708,car,0.57,60,1343,322,1384,352,,,,,,
1708,car,0.72,61,1433,321,1515,383,,,,,,
1708,car,0.26,49,1512,313,1569,382,,,,,,
1708,person,0.71,57,1765,322,1804,413,,,,,,
1708,car,0.64,63,1293,318,1344,349,,,,,,
1709,car,0.88,56,806,290,1065,474,,,,,,
1709,car,0.64,59,1140,307,1213,364,,,,,,
1709,car,0.57,60,1343,322,1384,352,,,,,,
1709,car,0.72,61,1432,321,1515,383,,,,,,
1709,car,0.25,49,1512,312,1569,382,,,,,,
1709,person,0.65,57,1766,323,1805,412,,,,,,
1709,car,0.61,63,1292,318,1344,349,,,,,,
1710,car,0.89,56,792,290,1059,479,,,,,,
1710,car,0.6,59,1139,306,1212,363,,,,,,
1710,car,0.58,60,1343,322,1384,352,,,,,,
1710,car,0.72,61,1432,321,1514,383,,,,,,
1710,car,0.25,49,1512,312,1569,382,,,,,,
1710,person,0.68,57,1767,322,1807,413,,,,,,
1710,car,0.6,63,1292,318,1344,349,,,,,,
1711,car,0.9,56,775,289,1052,484,,,,,,
1711,car,0.63,59,1139,307,1213,363,,,,,,
1711,car,0.57,60,1343,322,1384,353,,,,,,
1711,car,0.72,61,1432,321,1514,383,,,,,,
1711,car,0.27,49,1512,312,1569,382,,,,,,
1711,person,0.71,57,1768,322,1808,416,,,,,,
1711,car,0.59,63,1291,318,1344,349,,,,,,
1712,car,0.89,56,755,289,1045,491,,,,,,
1712,car,0.64,59,1138,307,1216,364,,,,,,
1712,car,0.57,60,1343,322,1384,353,,,,,,
1712,car,0.72,61,1432,321,1514,383,,,,,,
1712,car,0.26,49,1512,312,1569,382,,,,,,
1712,person,0.72,57,1769,321,1810,416,,,,,,
1712,car,0.58,63,1290,318,1345,349,,,,,,
1713,car,0.89,56,736,287,1041,498,,,,,,
1713,car,0.67,59,1135,307,1216,366,,,,,,
1713,car,0.57,60,1343,322,1383,353,,,,,,
1713,car,0.72,61,1432,321,1514,383,,,,,,
1713,car,0.25,49,1512,312,1569,382,,,,,,
1713,person,0.68,57,1770,319,1813,416,,,,,,
1713,car,0.59,63,1290,318,1345,349,,,,,,
1714,car,0.87,56,714,285,1031,506,,,,,,
1714,car,0.7,59,1134,308,1215,368,,,,,,
1714,car,0.56,60,1343,322,1383,352,,,,,,
1714,car,0.71,61,1432,321,1514,382,,,,,,
1714,car,0.26,49,1512,312,1569,382,,,,,,
1714,person,0.68,57,1771,318,1814,414,,,,,,
1714,car,0.57,63,1293,319,1344,349,,,,,,
1715,car,0.9,56,691,283,1023,514,,,,,,
1715,car,0.7,59,1133,308,1216,369,,,,,,
1715,car,0.57,60,1343,322,1383,352,,,,,,
1715,car,0.71,61,1432,321,1514,382,,,,,,
1715,car,0.26,49,1512,312,1569,382,,,,,,
1715,person,0.6,57,1773,321,1815,414,,,,,,
1715,car,0.56,63,1294,319,1344,349,,,,,,
1716,car,0.94,56,665,282,1014,522,,,,,,
1716,car,0.74,59,1130,308,1218,370,,,,,,
1716,car,0.57,60,1343,322,1384,352,,,,,,
1716,car,0.71,61,1432,321,1513,382,,,,,,
1716,car,0.26,49,1512,312,1569,382,,,,,,
1716,person,0.6,57,1775,322,1816,414,,,,,,
1716,car,0.56,63,1295,319,1344,349,,,,,,
1717,car,0.94,56,637,281,1005,531,,,,,,
1717,car,0.74,59,1128,307,1218,370,,,,,,
1717,car,0.57,60,1343,322,1384,352,,,,,,
1717,car,0.72,61,1431,321,1513,382,,,,,,
1717,car,0.25,49,1512,312,1569,382,,,,,,
1717,person,0.6,57,1777,322,1816,414,,,,,,
1717,car,0.52,63,1296,319,1344,349,,,,,,
1718,car,0.9,56,606,280,996,541,,,,,,
1718,car,0.76,59,1126,307,1216,370,,,,,,
1718,car,0.57,60,1343,322,1384,353,,,,,,
1718,car,0.71,61,1431,322,1513,382,,,,,,
1718,car,0.26,49,1512,313,1569,382,,,,,,
1718,person,0.59,57,1779,321,1816,414,,,,,,
1718,car,0.49,63,1298,319,1344,348,,,,,,
1719,car,0.92,56,572,278,983,551,,,,,,
1719,car,0.76,59,1125,306,1214,370,,,,,,
1719,car,0.57,60,1343,322,1384,353,,,,,,
1719,car,0.71,61,1432,322,1513,382,,,,,,
1719,car,0.25,49,1512,313,1569,382,,,,,,
1719,person,0.65,57,1780,322,1819,417,,,,,,
1719,car,0.49,63,1301,319,1344,348,,,,,,
1720,car,0.93,56,533,278,972,564,,,,,,
1720,car,0.77,59,1124,305,1211,370,,,,,,
1720,car,0.56,60,1343,322,1384,353,,,,,,
1720,car,0.71,61,1432,322,1513,382,,,,,,
1720,car,0.25,49,1512,313,1568,382,,,,,,
1720,person,0.64,57,1780,322,1820,418,,,,,,
1720,car,0.49,63,1302,319,1344,348,,,,,,
1721,car,0.93,56,491,276,959,579,,,,,,
1721,car,0.78,59,1124,305,1210,371,,,,,,
1721,car,0.55,60,1343,322,1384,353,,,,,,
1721,car,0.71,61,1432,322,1513,382,,,,,,
1721,car,0.25,49,1512,313,1568,382,,,,,,
1721,person,0.6,57,1780,321,1822,418,,,,,,
1721,car,0.5,63,1302,319,1344,348,,,,,,
1722,car,0.93,56,443,273,945,595,,,,,,
1722,car,0.77,59,1125,304,1210,371,,,,,,
1722,car,0.56,60,1343,322,1384,353,,,,,,
1722,car,0.71,61,1432,322,1513,382,,,,,,
1722,car,0.24,49,1512,313,1568,382,,,,,,
1722,person,0.63,57,1780,322,1824,417,,,,,,
1722,car,0.5,63,1303,319,1344,348,,,,,,
1723,car,0.93,56,390,271,930,610,,,,,,
1723,car,0.77,59,1123,304,1209,373,,,,,,
1723,car,0.57,60,1343,322,1384,353,,,,,,
1723,car,0.71,61,1431,322,1513,382,,,,,,
1723,car,0.22,49,1512,313,1568,382,,,,,,
1723,person,0.61,57,1781,322,1824,416,,,,,,
1723,car,0.5,63,1303,319,1344,348,,,,,,
1724,car,0.93,56,326,271,915,632,,,,,,
1724,car,0.76,59,1122,303,1208,373,,,,,,
1724,car,0.56,60,1343,323,1384,353,,,,,,
1724,car,0.71,61,1431,322,1513,382,,,,,,
1724,car,0.22,49,1512,313,1568,383,,,,,,
1724,person,0.57,57,1781,323,1825,416,,,,,,
1724,car,0.49,63,1303,319,1344,348,,,,,,
1725,car,0.92,56,255,266,899,654,,,,,,
1725,car,0.78,59,1120,303,1207,375,,,,,,
1725,car,0.56,60,1343,322,1384,353,,,,,,
1725,car,0.71,61,1431,322,1513,382,,,,,,
1725,car,0.23,49,1512,313,1568,383,,,,,,
1725,person,0.51,57,1781,323,1825,416,,,,,,
1725,car,0.49,63,1303,319,1344,348,,,,,,
1726,car,0.92,56,173,262,877,683,,,,,,
1726,car,0.76,59,1118,302,1207,376,,,,,,
1726,car,0.56,60,1343,323,1384,353,,,,,,
1726,car,0.71,61,1431,322,1513,382,,,,,,
1726,car,0.23,49,1512,313,1568,383,,,,,,
1726,person,0.52,57,1782,324,1826,416,,,,,,
1726,car,0.49,63,1303,319,1344,348,,,,,,
1727,car,0.92,56,74,255,857,711,,,,,,
1727,car,0.77,59,1116,302,1206,376,,,,,,
1727,car,0.55,60,1343,323,1384,352,,,,,,
1727,car,0.72,61,1431,322,1513,382,,,,,,
1727,car,0.23,49,1512,313,1568,383,,,,,,
1727,person,0.52,57,1782,324,1827,416,,,,,,
1727,car,0.48,63,1303,319,1343,348,,,,,,
1728,car,0.92,56,14,251,832,749,,,,,,
1728,car,0.81,59,1115,303,1205,377,,,,,,
1728,car,0.55,60,1343,323,1384,352,,,,,,
1728,car,0.71,61,1431,322,1513,382,,,,,,
1728,car,0.22,49,1512,313,1568,383,,,,,,
1728,person,0.52,57,1782,324,1828,416,,,,,,
1728,car,0.48,63,1303,319,1343,348,,,,,,
1729,car,0.92,56,0,244,806,797,,,,,,
1729,car,0.79,59,1114,303,1206,377,,,,,,
1729,car,0.54,60,1343,323,1383,352,,,,,,
1729,car,0.71,61,1430,322,1513,382,,,,,,
1729,car,0.21,49,1512,313,1568,383,,,,,,
1729,person,0.52,57,1784,327,1830,417,,,,,,
1729,car,0.5,63,1302,319,1343,348,,,,,,
1730,car,0.92,56,0,241,776,860,,,,,,
1730,car,0.82,59,1113,303,1207,379,,,,,,
1730,car,0.54,60,1343,323,1383,352,,,,,,
1730,car,0.71,61,1430,322,1513,382,,,,,,
1730,car,0.22,49,1512,313,1568,383,,,,,,
1730,person,0.58,57,1787,325,1833,417,,,,,,
1730,car,0.5,63,1302,319,1343,348,,,,,,
1731,car,0.94,56,0,233,739,923,,,,,,
1731,car,0.81,59,1111,303,1206,380,,,,,,
1731,car,0.54,60,1343,323,1383,352,,,,,,
1731,car,0.71,61,1430,322,1513,382,,,,,,
1731,car,0.22,49,1512,313,1568,383,,,,,,
1731,person,0.6,57,1789,325,1834,417,,,,,,
1731,car,0.51,63,1302,319,1343,347,,,,,,
1732,car,0.96,56,0,225,699,1008,,,,,,
1732,car,0.83,59,1110,302,1204,381,,,,,,
1732,car,0.53,60,1343,323,1383,352,,,,,,
1732,car,0.71,61,1430,322,1513,382,,,,,,
1732,car,0.23,49,1512,313,1569,383,,,,,,
1732,person,0.59,57,1791,326,1836,418,,,,,,
1732,car,0.5,63,1302,319,1343,347,,,,,,
1733,car,0.92,56,0,218,651,992,,,,,,
1733,car,0.85,59,1107,302,1201,382,,,,,,
1733,car,0.56,60,1343,323,1383,352,,,,,,
1733,car,0.72,61,1430,322,1513,382,,,,,,
1733,car,0.22,49,1512,313,1569,383,,,,,,
1733,person,0.58,57,1791,326,1838,418,,,,,,
1733,car,0.51,63,1302,319,1343,347,,,,,,
1734,car,0.93,56,0,208,596,957,,,,,,
1734,car,0.85,59,1104,302,1201,384,,,,,,
1734,car,0.54,60,1343,323,1382,352,,,,,,
1734,car,0.72,61,1430,322,1513,382,,,,,,
1734,car,0.23,49,1512,313,1569,383,,,,,,
1734,person,0.59,57,1791,327,1840,418,,,,,,
1734,car,0.51,63,1302,319,1343,347,,,,,,
1735,car,0.94,56,0,198,533,943,,,,,,
1735,car,0.85,59,1102,303,1199,385,,,,,,
1735,car,0.56,60,1343,322,1383,352,,,,,,
1735,car,0.71,61,1431,322,1513,382,,,,,,
1735,car,0.26,49,1512,312,1569,383,,,,,,
1735,person,0.55,57,1792,328,1842,418,,,,,,
1735,car,0.52,63,1302,319,1343,348,,,,,,
1736,car,0.9,56,0,197,455,944,,,,,,
1736,car,0.84,59,1099,303,1198,385,,,,,,
1736,car,0.56,60,1343,322,1383,352,,,,,,
1736,car,0.72,61,1431,321,1513,382,,,,,,
1736,car,0.26,49,1512,312,1568,383,,,,,,
1736,person,0.53,57,1793,329,1845,418,,,,,,
1736,car,0.52,63,1302,319,1344,348,,,,,,
1737,car,0.83,56,0,216,352,976,,,,,,
1737,car,0.83,59,1096,302,1199,386,,,,,,
1737,car,0.54,60,1343,322,1383,352,,,,,,
1737,car,0.71,61,1431,321,1513,382,,,,,,
1737,car,0.25,49,1511,312,1569,383,,,,,,
1737,person,0.55,57,1794,328,1847,418,,,,,,
1737,car,0.51,63,1302,319,1344,348,,,,,,
1738,car,0.82,56,0,296,225,1031,,,,,,
1738,car,0.79,59,1095,302,1201,387,,,,,,
1738,car,0.55,60,1343,322,1383,352,,,,,,
1738,car,0.72,61,1431,321,1513,382,,,,,,
1738,car,0.27,49,1512,312,1569,383,,,,,,
1738,person,0.54,57,1796,329,1848,418,,,,,,
1738,car,0.51,63,1302,319,1344,347,,,,,,
1739,car,0.78,59,1093,302,1198,388,,,,,,
1739,car,0.56,60,1343,322,1383,352,,,,,,
1739,car,0.72,61,1431,322,1513,382,,,,,,
1739,car,0.26,49,1512,312,1568,383,,,,,,
1739,person,0.57,57,1797,329,1848,419,,,,,,
1739,car,0.52,63,1302,319,1344,347,,,,,,
1740,car,0.8,59,1091,302,1195,388,,,,,,
1740,car,0.55,60,1343,322,1383,352,,,,,,
1740,car,0.72,61,1431,322,1513,382,,,,,,
1740,car,0.26,49,1511,312,1568,383,,,,,,
1740,person,0.54,57,1799,330,1850,418,,,,,,
1740,car,0.53,63,1302,319,1344,347,,,,,,
1741,car,0.79,59,1089,302,1195,389,,,,,,
1741,car,0.55,60,1343,322,1383,352,,,,,,
1741,car,0.72,61,1431,321,1513,382,,,,,,
1741,car,0.27,49,1511,312,1569,383,,,,,,
1741,person,0.57,57,1801,330,1850,417,,,,,,
1741,car,0.52,63,1302,319,1344,347,,,,,,
1742,car,0.82,59,1088,302,1193,388,,,,,,
1742,car,0.55,60,1343,322,1383,352,,,,,,
1742,car,0.72,61,1431,321,1513,382,,,,,,
1742,car,0.27,49,1511,312,1568,383,,,,,,
1742,person,0.56,57,1802,330,1849,417,,,,,,
1742,car,0.52,63,1302,319,1344,347,,,,,,
1743,car,0.83,59,1085,302,1192,389,,,,,,
1743,car,0.56,60,1343,322,1383,352,,,,,,
1743,car,0.72,61,1432,321,1513,382,,,,,,
1743,car,0.27,49,1511,312,1569,382,,,,,,
1743,person,0.2,57,1802,330,1846,417,,,,,,
1743,car,0.52,63,1302,319,1344,347,,,,,,
1744,car,0.84,59,1078,302,1192,389,,,,,,
1744,car,0.54,60,1343,322,1383,352,,,,,,
1744,car,0.71,61,1432,321,1513,382,,,,,,
1744,car,0.26,49,1512,312,1569,382,,,,,,
1744,person,0.47,57,1803,331,1843,417,,,,,,
1744,car,0.51,63,1302,319,1344,347,,,,,,
1745,car,0.85,59,1075,302,1192,390,,,,,,
1745,car,0.54,60,1343,322,1383,352,,,,,,
1745,car,0.72,61,1432,321,1513,382,,,,,,
1745,car,0.26,49,1512,312,1569,382,,,,,,
1745,person,0.36,57,1804,331,1843,417,,,,,,
1745,car,0.51,63,1302,319,1344,347,,,,,,
1746,car,0.86,59,1072,302,1189,391,,,,,,
1746,car,0.54,60,1343,322,1383,352,,,,,,
1746,car,0.71,61,1432,321,1512,382,,,,,,
1746,car,0.24,49,1512,312,1569,382,,,,,,
1746,person,0.5,57,1804,331,1842,417,,,,,,
1746,car,0.51,63,1302,319,1343,347,,,,,,
1747,car,0.85,59,1072,302,1187,392,,,,,,
1747,car,0.55,60,1343,322,1383,352,,,,,,
1747,car,0.71,61,1432,321,1512,382,,,,,,
1747,car,0.24,49,1512,312,1569,382,,,,,,
1747,person,0.54,57,1805,332,1839,417,,,,,,
1747,car,0.49,63,1302,318,1343,347,,,,,,
1748,car,0.84,59,1068,302,1185,393,,,,,,
1748,car,0.56,60,1343,322,1383,352,,,,,,
1748,car,0.72,61,1432,321,1512,382,,,,,,
1748,car,0.24,49,1512,312,1569,382,,,,,,
1748,person,0.54,57,1805,332,1839,417,,,,,,
1748,car,0.49,63,1302,318,1343,347,,,,,,
1749,car,0.82,59,1066,302,1184,394,,,,,,
1749,car,0.55,60,1343,322,1384,352,,,,,,
1749,car,0.72,61,1432,321,1512,382,,,,,,
1749,car,0.23,49,1512,312,1569,382,,,,,,
1749,person,0.57,57,1805,333,1840,417,,,,,,
1749,car,0.49,63,1302,318,1343,347,,,,,,
1750,car,0.73,59,1064,302,1183,395,,,,,,
1750,car,0.55,60,1343,322,1384,352,,,,,,
1750,car,0.72,61,1431,321,1512,382,,,,,,
1750,car,0.24,49,1512,312,1569,382,,,,,,
1750,person,0.59,57,1804,333,1843,417,,,,,,
1750,car,0.48,63,1302,318,1343,347,,,,,,
1751,car,0.72,59,1060,302,1179,397,,,,,,
1751,car,0.55,60,1343,322,1384,352,,,,,,
1751,car,0.72,61,1432,321,1512,382,,,,,,
1751,car,0.23,49,1512,312,1569,382,,,,,,
1751,person,0.57,57,1804,333,1843,417,,,,,,
1751,car,0.48,63,1302,318,1343,347,,,,,,
1752,car,0.78,59,1055,302,1179,398,,,,,,
1752,car,0.55,60,1343,322,1384,352,,,,,,
1752,car,0.72,61,1432,321,1512,382,,,,,,
1752,car,0.25,49,1512,312,1569,382,,,,,,
1752,person,0.6,57,1804,332,1843,417,,,,,,
1752,car,0.49,63,1302,319,1344,347,,,,,,
1753,car,0.82,59,1051,302,1178,399,,,,,,
1753,car,0.55,60,1343,322,1384,352,,,,,,
1753,car,0.71,61,1432,321,1512,382,,,,,,
1753,car,0.25,49,1512,312,1569,382,,,,,,
1753,person,0.61,57,1805,332,1843,417,,,,,,
1753,car,0.5,63,1302,319,1344,347,,,,,,
1754,car,0.83,59,1047,302,1179,400,,,,,,
1754,car,0.55,60,1343,322,1384,352,,,,,,
1754,car,0.7,61,1432,321,1512,382,,,,,,
1754,car,0.24,49,1512,312,1568,382,,,,,,
1754,person,0.58,57,1805,333,1841,417,,,,,,
1754,car,0.51,63,1302,318,1344,347,,,,,,
1755,car,0.85,59,1044,302,1177,402,,,,,,
1755,car,0.54,60,1343,322,1384,352,,,,,,
1755,car,0.7,61,1432,322,1512,382,,,,,,
1755,car,0.24,49,1512,312,1569,382,,,,,,
1755,person,0.64,57,1805,333,1843,417,,,,,,
1755,car,0.5,63,1302,318,1344,347,,,,,,
1756,car,0.89,59,1042,301,1175,403,,,,,,
1756,car,0.54,60,1343,322,1384,352,,,,,,
1756,car,0.7,61,1431,322,1512,382,,,,,,
1756,car,0.25,49,1512,312,1568,382,,,,,,
1756,person,0.66,57,1805,333,1842,418,,,,,,
1756,car,0.5,63,1302,318,1344,347,,,,,,
1756,person,0.67,65,1848,323,1890,418,,,,,,
1757,car,0.79,59,1038,300,1175,405,,,,,,
1757,car,0.55,60,1343,322,1384,352,,,,,,
1757,car,0.7,61,1431,322,1512,382,,,,,,
1757,car,0.24,49,1512,312,1568,383,,,,,,
1757,person,0.66,57,1805,333,1841,418,,,,,,
1757,car,0.5,63,1302,319,1344,347,,,,,,
1757,person,0.72,65,1849,321,1891,418,,,,,,
1758,car,0.79,59,1035,300,1174,406,,,,,,
1758,car,0.54,60,1343,322,1384,352,,,,,,
1758,car,0.7,61,1431,322,1512,382,,,,,,
1758,car,0.24,49,1511,312,1569,383,,,,,,
1758,person,0.68,57,1805,333,1841,419,,,,,,
1758,car,0.49,63,1302,319,1344,347,,,,,,
1758,person,0.75,65,1852,321,1892,418,,,,,,
1759,car,0.84,59,1028,300,1170,407,,,,,,
1759,car,0.53,60,1343,322,1385,352,,,,,,
1759,car,0.7,61,1431,322,1512,382,,,,,,
1759,car,0.24,49,1511,312,1568,383,,,,,,
1759,person,0.65,57,1806,334,1841,419,,,,,,
1759,car,0.49,63,1302,319,1344,347,,,,,,
1759,person,0.74,65,1856,322,1893,417,,,,,,
1760,car,0.86,59,1024,299,1168,409,,,,,,
1760,car,0.52,60,1343,322,1384,352,,,,,,
1760,car,0.71,61,1431,322,1512,382,,,,,,
1760,car,0.23,49,1511,312,1568,383,,,,,,
1760,person,0.64,57,1807,334,1842,420,,,,,,
1760,car,0.49,63,1303,319,1343,347,,,,,,
1760,person,0.73,65,1859,322,1895,417,,,,,,
1761,car,0.8,59,1021,300,1165,410,,,,,,
1761,car,0.54,60,1343,322,1384,352,,,,,,
1761,car,0.7,61,1431,322,1512,383,,,,,,
1761,car,0.24,49,1511,312,1568,383,,,,,,
1761,person,0.67,57,1807,334,1842,420,,,,,,
1761,car,0.49,63,1303,318,1343,347,,,,,,
1761,person,0.67,65,1862,323,1898,417,,,,,,
1762,car,0.8,59,1017,300,1164,411,,,,,,
1762,car,0.55,60,1343,322,1384,352,,,,,,
1762,car,0.7,61,1431,322,1512,383,,,,,,
1762,car,0.23,49,1511,312,1568,383,,,,,,
1762,person,0.71,57,1807,334,1844,420,,,,,,
1762,car,0.49,63,1303,318,1343,347,,,,,,
1762,person,0.64,65,1863,324,1901,418,,,,,,
1763,car,0.81,59,1012,300,1164,411,,,,,,
1763,car,0.55,60,1343,322,1384,353,,,,,,
1763,car,0.7,61,1431,322,1512,382,,,,,,
1763,car,0.24,49,1511,312,1568,383,,,,,,
1763,person,0.72,57,1807,334,1845,419,,,,,,
1763,car,0.49,63,1302,319,1343,347,,,,,,
1763,person,0.58,65,1864,325,1902,418,,,,,,
1764,car,0.86,59,1005,298,1163,413,,,,,,
1764,car,0.55,60,1343,322,1384,353,,,,,,
1764,car,0.7,61,1431,322,1512,382,,,,,,
1764,car,0.24,49,1511,312,1569,383,,,,,,
1764,person,0.72,57,1808,333,1845,419,,,,,,
1764,car,0.48,63,1302,319,1343,347,,,,,,
1764,person,0.67,65,1864,323,1903,418,,,,,,
1765,car,0.88,59,999,298,1161,415,,,,,,
1765,car,0.54,60,1343,322,1384,352,,,,,,
1765,car,0.71,61,1431,322,1512,382,,,,,,
1765,car,0.24,49,1511,312,1569,383,,,,,,
1765,person,0.72,57,1809,333,1847,419,,,,,,
1765,car,0.49,63,1299,318,1343,347,,,,,,
1765,person,0.68,65,1865,322,1903,418,,,,,,
1766,car,0.85,59,994,298,1158,417,,,,,,
1766,car,0.56,60,1343,322,1384,352,,,,,,
1766,car,0.71,61,1431,322,1512,382,,,,,,
1766,car,0.24,49,1511,312,1569,383,,,,,,
1766,person,0.72,57,1809,334,1849,418,,,,,,
1766,car,0.49,63,1298,318,1342,347,,,,,,
1766,person,0.7,65,1865,323,1905,418,,,,,,
1767,car,0.85,59,991,298,1156,419,,,,,,
1767,car,0.53,60,1343,322,1385,352,,,,,,
1767,car,0.71,61,1431,322,1512,382,,,,,,
1767,car,0.24,49,1511,312,1569,383,,,,,,
1767,person,0.68,57,1809,333,1849,418,,,,,,
1767,car,0.51,63,1298,318,1342,347,,,,,,
1767,person,0.64,65,1866,324,1908,418,,,,,,
1768,car,0.82,59,988,297,1155,422,,,,,,
1768,car,0.54,60,1343,322,1384,352,,,,,,
1768,car,0.71,61,1432,322,1512,382,,,,,,
1768,car,0.24,49,1511,312,1569,383,,,,,,
1768,person,0.68,57,1809,333,1848,418,,,,,,
1768,car,0.52,63,1297,319,1342,347,,,,,,
1768,person,0.62,65,1866,323,1911,418,,,,,,
1769,car,0.85,59,981,295,1152,423,,,,,,
1769,car,0.54,60,1343,322,1384,352,,,,,,
1769,car,0.71,61,1432,322,1512,382,,,,,,
1769,car,0.24,49,1511,312,1569,383,,,,,,
1769,person,0.67,57,1810,333,1849,418,,,,,,
1769,car,0.53,63,1297,318,1343,347,,,,,,
1769,person,0.55,65,1868,324,1914,418,,,,,,
1770,car,0.84,59,973,294,1149,425,,,,,,
1770,car,0.54,60,1343,322,1384,352,,,,,,
1770,car,0.71,61,1432,321,1512,382,,,,,,
1770,car,0.24,49,1511,312,1569,382,,,,,,
1770,person,0.69,57,1811,333,1850,418,,,,,,
1770,car,0.54,63,1297,318,1343,347,,,,,,
1770,person,0.58,65,1870,321,1916,418,,,,,,
1771,car,0.87,59,967,294,1146,427,,,,,,
1771,car,0.55,60,1343,322,1384,352,,,,,,
1771,car,0.71,61,1432,322,1512,382,,,,,,
1771,car,0.23,49,1511,312,1569,383,,,,,,
1771,person,0.67,57,1812,334,1850,419,,,,,,
1771,car,0.53,63,1297,319,1343,347,,,,,,
1771,person,0.61,65,1872,320,1918,418,,,,,,
1772,car,0.89,59,961,293,1144,429,,,,,,
1772,car,0.54,60,1343,322,1384,352,,,,,,
1772,car,0.71,61,1431,321,1512,382,,,,,,
1772,car,0.22,49,1511,312,1569,383,,,,,,
1772,person,0.77,57,1813,333,1852,420,,,,,,
1772,car,0.51,63,1297,319,1343,347,,,,,,
1772,person,0.62,65,1877,320,1919,417,,,,,,
1773,car,0.88,59,954,292,1142,431,,,,,,
1773,car,0.54,60,1343,322,1384,352,,,,,,
1773,car,0.71,61,1431,321,1512,382,,,,,,
1773,car,0.23,49,1511,312,1569,383,,,,,,
1773,person,0.78,57,1814,333,1852,420,,,,,,
1773,car,0.5,63,1297,319,1343,348,,,,,,
1773,person,0.64,65,1879,319,1920,417,,,,,,
1774,car,0.84,59,948,290,1139,433,,,,,,
1774,car,0.55,60,1343,322,1384,352,,,,,,
1774,car,0.7,61,1431,321,1512,382,,,,,,
1774,car,0.22,49,1511,312,1569,383,,,,,,
1774,person,0.73,57,1815,331,1854,420,,,,,,
1774,car,0.53,63,1296,318,1343,348,,,,,,
1774,person,0.63,65,1883,318,1920,416,,,,,,
1775,car,0.87,59,942,289,1138,436,,,,,,
1775,car,0.54,60,1343,322,1384,352,,,,,,
